amount,year,spending_type,spending_source,gl,crd,donor,sub_vote_name,sub_vote_code,programme_name,programme_code,page,vote_name,vote_code,source
812000000,2011,actual,local,,,,POLICE MAINFORCE,2001,Expansion of Training School & Colleges,6343,14,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2012,approved,local,,,,POLICE MAINFORCE,2001,Expansion of Training School & Colleges,6343,14,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2012,approved,forex,,,,POLICE MAINFORCE,2001,Expansion of Training School & Colleges,6343,14,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2013,estimates,forex,,,,POLICE MAINFORCE,2001,Expansion of Training School & Colleges,6343,14,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
1500000000,2013,estimates,local,,,,POLICE MAINFORCE,2001,Construction of Office Building,6389,14,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2011,actual,forex,,,,POLICE MAINFORCE,2001,Construction of Office Building,6389,14,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
2099909219,2011,actual,local,,,,POLICE MAINFORCE,2001,Construction of Office Building,6389,14,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
1300000000,2012,approved,local,,,,POLICE MAINFORCE,2001,Construction of Office Building,6389,14,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2012,approved,forex,,,,POLICE MAINFORCE,2001,Construction of Office Building,6389,14,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2013,estimates,forex,,,,POLICE MAINFORCE,2001,Construction of Office Building,6389,14,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
450000000,2013,estimates,local,,,,POLICE ZANZIBAR,2005,Construction of Offices & Quarters ZNZ,6301,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2011,actual,forex,,,,POLICE ZANZIBAR,2005,Construction of Offices & Quarters ZNZ,6301,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
934999491,2011,actual,local,,,,POLICE ZANZIBAR,2005,Construction of Offices & Quarters ZNZ,6301,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2012,approved,local,,,,POLICE ZANZIBAR,2005,Construction of Offices & Quarters ZNZ,6301,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2012,approved,forex,,,,POLICE ZANZIBAR,2005,Construction of Offices & Quarters ZNZ,6301,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2013,estimates,forex,,,,POLICE ZANZIBAR,2005,Construction of Offices & Quarters ZNZ,6301,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
300000000,2013,estimates,local,,,,POLICE IRINGA,2017,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2011,actual,forex,,,,POLICE IRINGA,2017,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
979034542,2011,actual,local,,,,POLICE IRINGA,2017,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2012,approved,local,,,,POLICE IRINGA,2017,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2012,approved,forex,,,,POLICE IRINGA,2017,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2013,estimates,forex,,,,POLICE IRINGA,2017,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
500000000,2013,estimates,local,,,,POLICE KAGERA,2020,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2011,actual,forex,,,,POLICE KAGERA,2020,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
86000000,2011,actual,local,,,,POLICE KAGERA,2020,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2012,approved,local,,,,POLICE KAGERA,2020,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2012,approved,forex,,,,POLICE KAGERA,2020,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2013,estimates,forex,,,,POLICE KAGERA,2020,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
600000000,2013,estimates,local,,,,POLICE MWANZA,2022,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2011,actual,forex,,,,POLICE MWANZA,2022,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
745999999,2011,actual,local,,,,POLICE MWANZA,2022,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2012,approved,local,,,,POLICE MWANZA,2022,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2012,approved,forex,,,,POLICE MWANZA,2022,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2013,estimates,forex,,,,POLICE MWANZA,2022,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
600000000,2013,estimates,local,,,,POLICE MARA,2023,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2011,actual,forex,,,,POLICE MARA,2023,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
97700448,2011,actual,local,,,,POLICE MARA,2023,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2012,approved,local,,,,POLICE MARA,2023,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2012,approved,forex,,,,POLICE MARA,2023,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2013,estimates,forex,,,,POLICE MARA,2023,Construction of Offices & Quarters TZ,6302,15,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
550000000,2013,estimates,local,,,,POLICE DODOMA,2041,Expansion of Training School and College,6343,16,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2011,actual,forex,,,,POLICE DODOMA,2041,Expansion of Training School and College,6343,16,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
297096779,2011,actual,local,,,,POLICE DODOMA,2041,Expansion of Training School and College,6343,16,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2012,approved,local,,,,POLICE DODOMA,2041,Expansion of Training School and College,6343,16,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2012,approved,forex,,,,POLICE DODOMA,2041,Expansion of Training School and College,6343,16,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
0,2013,estimates,forex,,,,POLICE DODOMA,2041,Expansion of Training School and College,6343,16,MINISTRY OF HOME AFFAIRS - POLICE FORCE,28,development
300000000,2013,estimates,local,,,,PRISONS HEADQUATERS,1001,Offenders Database Mgt. Information Syst,6566,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2011,actual,forex,,,,PRISONS HEADQUATERS,1001,Offenders Database Mgt. Information Syst,6566,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
999999750,2011,actual,local,,,,PRISONS HEADQUATERS,1001,Offenders Database Mgt. Information Syst,6566,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
300000000,2012,approved,local,,,,PRISONS HEADQUATERS,1001,Offenders Database Mgt. Information Syst,6566,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2012,approved,forex,,,,PRISONS HEADQUATERS,1001,Offenders Database Mgt. Information Syst,6566,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2013,estimates,forex,,,,PRISONS HEADQUATERS,1001,Offenders Database Mgt. Information Syst,6566,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2013,estimates,local,Grant,D,Basket,PRISONS WELFARE AND REHABILITATION,2002,Legal Sector Reform Programme,6204,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
341144730,2011,actual,forex,Grant,D,Basket,PRISONS WELFARE AND REHABILITATION,2002,Legal Sector Reform Programme,6204,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2011,actual,local,Grant,D,Basket,PRISONS WELFARE AND REHABILITATION,2002,Legal Sector Reform Programme,6204,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2012,approved,local,Grant,D,Basket,PRISONS WELFARE AND REHABILITATION,2002,Legal Sector Reform Programme,6204,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
341000000,2012,approved,forex,Grant,D,Basket,PRISONS WELFARE AND REHABILITATION,2002,Legal Sector Reform Programme,6204,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
1352066000,2013,estimates,forex,Grant,D,Basket,PRISONS WELFARE AND REHABILITATION,2002,Legal Sector Reform Programme,6204,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
6000000,2013,estimates,local,,,,PRISON BUILDING BRIGADE,4001,Surveying and Compensation of Prisons,2301,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2011,actual,forex,,,,PRISON BUILDING BRIGADE,4001,Surveying and Compensation of Prisons,2301,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
70649237,2011,actual,local,,,,PRISON BUILDING BRIGADE,4001,Surveying and Compensation of Prisons,2301,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
30000000,2012,approved,local,,,,PRISON BUILDING BRIGADE,4001,Surveying and Compensation of Prisons,2301,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2012,approved,forex,,,,PRISON BUILDING BRIGADE,4001,Surveying and Compensation of Prisons,2301,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2013,estimates,forex,,,,PRISON BUILDING BRIGADE,4001,Surveying and Compensation of Prisons,2301,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
20000000,2013,estimates,local,,,,PRISON BUILDING BRIGADE,4001,Prison and Water Sanitation,3401,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2011,actual,forex,,,,PRISON BUILDING BRIGADE,4001,Prison and Water Sanitation,3401,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
62499999,2011,actual,local,,,,PRISON BUILDING BRIGADE,4001,Prison and Water Sanitation,3401,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
21000000,2012,approved,local,,,,PRISON BUILDING BRIGADE,4001,Prison and Water Sanitation,3401,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2012,approved,forex,,,,PRISON BUILDING BRIGADE,4001,Prison and Water Sanitation,3401,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2013,estimates,forex,,,,PRISON BUILDING BRIGADE,4001,Prison and Water Sanitation,3401,18,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
200000000,2013,estimates,local,,,,PRISON BUILDING BRIGADE,4001,Acquisition & Renovation of Office Build,6305,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2011,actual,forex,,,,PRISON BUILDING BRIGADE,4001,Acquisition & Renovation of Office Build,6305,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
536000775,2011,actual,local,,,,PRISON BUILDING BRIGADE,4001,Acquisition & Renovation of Office Build,6305,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
85500000,2012,approved,local,,,,PRISON BUILDING BRIGADE,4001,Acquisition & Renovation of Office Build,6305,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2012,approved,forex,,,,PRISON BUILDING BRIGADE,4001,Acquisition & Renovation of Office Build,6305,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2013,estimates,forex,,,,PRISON BUILDING BRIGADE,4001,Acquisition & Renovation of Office Build,6305,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
100000000,2013,estimates,local,,,,PRISON BUILDING BRIGADE,4001,Completion of Prison Wards,6306,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2011,actual,forex,,,,PRISON BUILDING BRIGADE,4001,Completion of Prison Wards,6306,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
307894000,2011,actual,local,,,,PRISON BUILDING BRIGADE,4001,Completion of Prison Wards,6306,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
68500000,2012,approved,local,,,,PRISON BUILDING BRIGADE,4001,Completion of Prison Wards,6306,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2012,approved,forex,,,,PRISON BUILDING BRIGADE,4001,Completion of Prison Wards,6306,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2013,estimates,forex,,,,PRISON BUILDING BRIGADE,4001,Completion of Prison Wards,6306,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
74000000,2013,estimates,local,,,,PRISON BUILDING BRIGADE,4001,Completion of Staff Houses,6307,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2011,actual,forex,,,,PRISON BUILDING BRIGADE,4001,Completion of Staff Houses,6307,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
122009000,2011,actual,local,,,,PRISON BUILDING BRIGADE,4001,Completion of Staff Houses,6307,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
150000000,2012,approved,local,,,,PRISON BUILDING BRIGADE,4001,Completion of Staff Houses,6307,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2012,approved,forex,,,,PRISON BUILDING BRIGADE,4001,Completion of Staff Houses,6307,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2013,estimates,forex,,,,PRISON BUILDING BRIGADE,4001,Completion of Staff Houses,6307,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2013,estimates,local,,,,PRISON BUILDING BRIGADE,4001,Rehabilitation of Central Prisons,6308,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2011,actual,forex,,,,PRISON BUILDING BRIGADE,4001,Rehabilitation of Central Prisons,6308,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
99806000,2011,actual,local,,,,PRISON BUILDING BRIGADE,4001,Rehabilitation of Central Prisons,6308,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
45000000,2012,approved,local,,,,PRISON BUILDING BRIGADE,4001,Rehabilitation of Central Prisons,6308,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2012,approved,forex,,,,PRISON BUILDING BRIGADE,4001,Rehabilitation of Central Prisons,6308,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2013,estimates,forex,,,,PRISON BUILDING BRIGADE,4001,Rehabilitation of Central Prisons,6308,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
300000000,2013,estimates,local,,,,PRISON INDUSTRIES,4002,Enhancement of Prison Industries,1201,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2011,actual,forex,,,,PRISON INDUSTRIES,4002,Enhancement of Prison Industries,1201,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
799999999,2011,actual,local,,,,PRISON INDUSTRIES,4002,Enhancement of Prison Industries,1201,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
300000000,2012,approved,local,,,,PRISON INDUSTRIES,4002,Enhancement of Prison Industries,1201,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2012,approved,forex,,,,PRISON INDUSTRIES,4002,Enhancement of Prison Industries,1201,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2013,estimates,forex,,,,PRISON INDUSTRIES,4002,Enhancement of Prison Industries,1201,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
314500000,2013,estimates,local,,,,PRISON FARMS,4003,Enhancement of Prison Farms,4428,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2011,actual,forex,,,,PRISON FARMS,4003,Enhancement of Prison Farms,4428,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
783528246,2011,actual,local,,,,PRISON FARMS,4003,Enhancement of Prison Farms,4428,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
314500000,2012,approved,local,,,,PRISON FARMS,4003,Enhancement of Prison Farms,4428,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2012,approved,forex,,,,PRISON FARMS,4003,Enhancement of Prison Farms,4428,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
0,2013,estimates,forex,,,,PRISON FARMS,4003,Enhancement of Prison Farms,4428,19,MINISTRY OF HOME AFFAIRS - PRISON SERVICES,29,development
3000000000,2013,estimates,local,,,,POLICY AND PLANNING,1003,Property and Formalization Program,4921,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
0,2011,actual,forex,,,,POLICY AND PLANNING,1003,Property and Formalization Program,4921,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
1799561423,2011,actual,local,,,,POLICY AND PLANNING,1003,Property and Formalization Program,4921,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
2000000000,2012,approved,local,,,,POLICY AND PLANNING,1003,Property and Formalization Program,4921,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
0,2012,approved,forex,,,,POLICY AND PLANNING,1003,Property and Formalization Program,4921,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
0,2013,estimates,forex,,,,POLICY AND PLANNING,1003,Property and Formalization Program,4921,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
0,2013,estimates,local,Grant,D,UNDP,POLICY AND PLANNING,1003,Supp. to Prevention of Corruption Bureau,6203,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
843281930,2011,actual,forex,Grant,D,UNDP,POLICY AND PLANNING,1003,Supp. to Prevention of Corruption Bureau,6203,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
0,2011,actual,local,Grant,D,UNDP,POLICY AND PLANNING,1003,Supp. to Prevention of Corruption Bureau,6203,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
0,2012,approved,local,Grant,D,UNDP,POLICY AND PLANNING,1003,Supp. to Prevention of Corruption Bureau,6203,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
1208900000,2012,approved,forex,Grant,D,UNDP,POLICY AND PLANNING,1003,Supp. to Prevention of Corruption Bureau,6203,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
1257600000,2013,estimates,forex,Grant,D,UNDP,POLICY AND PLANNING,1003,Supp. to Prevention of Corruption Bureau,6203,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
0,2013,estimates,local,Grant,D,DFID,POLICY AND PLANNING,1003,Strengthening Tanzania Ant- Corr. ActionPolicy Coherence,6208,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
0,2011,actual,forex,Grant,D,DFID,POLICY AND PLANNING,1003,Strengthening Tanzania Ant- Corr. ActionPolicy Coherence,6208,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
0,2011,actual,local,Grant,D,DFID,POLICY AND PLANNING,1003,Strengthening Tanzania Ant- Corr. ActionPolicy Coherence,6208,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
0,2012,approved,local,Grant,D,DFID,POLICY AND PLANNING,1003,Strengthening Tanzania Ant- Corr. ActionPolicy Coherence,6208,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
1250000000,2012,approved,forex,Grant,D,DFID,POLICY AND PLANNING,1003,Strengthening Tanzania Ant- Corr. ActionPolicy Coherence,6208,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
1266427000,2013,estimates,forex,Grant,D,DFID,POLICY AND PLANNING,1003,Strengthening Tanzania Ant- Corr. ActionPolicy Coherence,6208,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
0,2013,estimates,local,Grant,D,UNDP,POLICY AND PLANNING,1003,6220,6211,21,PRESIDENT'S OFFICE AND CABINET SECRETARIAT,30,development
